Direcciones,Latitud,Longitud,Nro Radicado
Carrera 57 Calle 76 Sur LA ESTRELLA,6.1615985,-75.6393583,13056
Calle 74 Sur Carrera 66D LA ESTRELLA,6.1645847,-75.6433602,13057
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,13058
Calle 83C Sur Carrera 55 LA ESTRELLA,6.1515629,-75.6366658,12293
Calle 100 Sur Carrera 44 LA ESTRELLA,6.1183313,-75.6214135,12311
Carrera 54 Calle 75AB Sur LA ESTRELLA,6.1557596,-75.6341108,12320
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,12321
Calle 75 Sur Carrera 54 LA ESTRELLA,6.1641233,-75.6363486,12322
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12323
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,12330
Carrera 50 Calle 8 Sur LA ESTRELLA,6.1511449,-75.636623,12334
Calle 77 Sur Carrera 52D LA ESTRELLA,6.158955,-75.6292297,12336
Carrera 50 Calle 78C LA ESTRELLA,6.1441505,-75.6334228,12382
Carrera 50 Calle 100 LA ESTRELLA,6.1194097,-75.6344227,12412
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12413
Carrera 48 Calle 50 LA ESTRELLA,6.1821862,-75.5864613,12415
Carrera 59B Calle 77 Sur LA ESTRELLA,6.1595338,-75.6421407,12417
Calle 87 Sur Carrera 65B LA ESTRELLA,6.15348,-75.6493469,12432
Carrera 59 Calle 95A Sur LA ESTRELLA,6.121111,-75.6314475,12433
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,12435
Carrera 61 Calle 650 LA ESTRELLA,6.1595282,-75.6431853,12438
Carrera 48 Calle 100 LA ESTRELLA,6.1196971,-75.6315951,12439
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12451
Carrera 50B Sur Calle 50 LA ESTRELLA,6.1511449,-75.636623,12452
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,12467
Calle 79C Carrera 50 LA ESTRELLA,6.1529569,-75.6318012,12468
Carrera 55 Calle 82 Sur LA ESTRELLA,6.154834,-75.6381454,12469
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,12470
Carrera 55 Calle 83C LA ESTRELLA,6.1515629,-75.6366658,12471
Carrera 52 Calle 83C LA ESTRELLA,6.1508425,-75.6362542,12472
Calle 100B Sur Carrera 50 LA ESTRELLA,6.1187752,-75.6344243,12473
Calle 75AB Sur Carrera 52 LA ESTRELLA,6.1605836,-75.6292076,12474
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12504
Carrera 50 Calle 92 Sur LA ESTRELLA,6.1511449,-75.636623,12510
Calle 96B Carrera 55 LA ESTRELLA,6.1338119,-75.6368833,12520
Carrera 60 Calle 79 Sur LA ESTRELLA,6.1588296,-75.6428529,12521
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,12533
Carrera 50 Calle 92 Sur LA ESTRELLA,6.1511449,-75.636623,12534
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,12535
Calle 91 Sur Carrera 55 LA ESTRELLA,6.1442671,-75.6373179,12627
Calle 77 Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,12629
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,12663
Carrera 62 Calle 87 Sur LA ESTRELLA,6.1528829,-75.646854,12666
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,12670
Carrera 56BB Calle 83D LA ESTRELLA,6.1532563,-75.6396447,12687
Calle 75AA Carrera 62A LA ESTRELLA,6.1624034,-75.6442517,12688
Carrera 50 Calle 100B LA ESTRELLA,6.1187752,-75.6344243,12689
Calle 82 Sur Carrera 57 LA ESTRELLA,6.1553376,-75.6405452,12690
Carrera 55 Calle 94 Sur LA ESTRELLA,6.1396266,-75.638838,12691
Carrera 50 Calle 89 LA ESTRELLA,6.1441505,-75.6334228,12692
Carrera 57 Calle 75AA LA ESTRELLA,6.1627622,-75.6393071,12694
Calle 74 Sur Carrera 57 LA ESTRELLA,6.1644697,-75.6429633,12695
Calle 95 Sur Carrera 52 LA ESTRELLA,6.1381405,-75.6357475,12698
Carrera 63 Calle 79 LA ESTRELLA,6.1592998,-75.6448322,12700
Calle 88 Sur Carrera 57 LA ESTRELLA,6.1481051,-75.6367197,12702
Carrera 50 Calle 81 Sur LA ESTRELLA,6.145127,-75.6335377,12513
Carrera 48B Calle 100 Sur LA ESTRELLA,6.1182527,-75.6301386,12514
Calle 81 Sur Carrera 65 LA ESTRELLA,6.1584728,-75.6467108,12515
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,12516
Carrera 50 Calle 79C LA ESTRELLA,6.1529569,-75.6318012,12522
Carrera 59 Calle 71 Sur LA ESTRELLA,6.1579877,-75.6419685,12523
Carrera 63B Calle 73 Sur LA ESTRELLA,6.1654553,-75.646685,12531
Carrera 50A Calle 99 Sur LA ESTRELLA,6.1588771,-75.6236061,12532
Calle 100BD Sur Carrera 48B LA ESTRELLA,6.117838,-75.6316483,12539
Carrera 52D Calle 75AB Sur LA ESTRELLA,6.1604689,-75.6284003,12540
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,12541
Carrera 50 Calle 78 Sur LA ESTRELLA,6.156027,-75.6287578,12553
Calle 80 Carrera 55 LA ESTRELLA,6.1543856,-75.6363237,12554
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,12555
Carrera 56 Calle 99 Sur LA ESTRELLA,6.1208771,-75.636378,12556
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12557
Calle 100B Sur Carrera 50 LA ESTRELLA,6.1187752,-75.6344243,12558
Carrera 47 Calle 100 Sur LA ESTRELLA,6.1196168,-75.6286366,12605
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12607
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,12608
Calle 75B Sur Carrera 62A LA ESTRELLA,6.1621156,-75.6442502,12609
Calle 773 Sur Carrera 53 LA ESTRELLA,6.1598578,-75.6322774,12610
Calle 82 Sur Carrera 57A LA ESTRELLA,6.1555026,-75.6411159,12611
Carrera 51 Calle 96 Sur LA ESTRELLA,6.1344591,-75.6354881,12612
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12613
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12615
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12616
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,12617
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12619
Calle 100 Sur Carrera 52B LA ESTRELLA,6.119566,-75.6366406,12620
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,12621
Calle 82 Sur Carrera 56 LA ESTRELLA,6.1547249,-75.6384867,12622
Carrera 50 Calle 96A Sur LA ESTRELLA,6.1441505,-75.6334228,12623
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,12624
Calle 80 Sur Carrera 63 LA ESTRELLA,6.1586293,-75.6450655,12625
Calle 74 Carrera 57 LA ESTRELLA,6.1644697,-75.6429633,12626
Carrera 55 Calle 79B Sur LA ESTRELLA,6.1558023,-75.6352976,12628
Carrera 57 Calle 75 Sur LA ESTRELLA,6.1627622,-75.6393071,12638
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,12639
Calle 98 Sur Carrera 48 LA ESTRELLA,6.1264835,-75.6288846,12640
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12641
Calle 80 Sur Carrera 54 LA ESTRELLA,6.153988,-75.6350659,12642
Carrera 52 Calle 88AA Sur LA ESTRELLA,6.1475539,-75.6356075,12643
Carrera 47 Calle 100 Sur LA ESTRELLA,6.1196168,-75.6286366,12644
Calle 74 Sur Carrera 57 LA ESTRELLA,6.1644697,-75.6429633,12645
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,12646
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12647
Carrera 54 Calle 79 Sur LA ESTRELLA,6.156839,-75.6340866,12648
Carrera 55 Calle 83C Sur LA ESTRELLA,6.1515629,-75.6366658,12649
Calle 77 Sur Carrera 59 LA ESTRELLA,6.1596727,-75.6413438,12679
Calle 100 Sur Carrera 49D LA ESTRELLA,6.1200518,-75.6337143,12680
Carrera 60 Calle 76C Sur LA ESTRELLA,6.160091,-75.642697,12681
Calle 75 Sur Carrera 54A LA ESTRELLA,6.1642354,-75.6363075,12409
Calle 79 Carrera 49 LA ESTRELLA,6.1535794,-75.6285972,12410
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12411
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12459
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12460
Carrera 54 Calle 79C LA ESTRELLA,6.1545252,-75.6346593,12461
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12462
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,12463
Carrera 48B Calle 99 Sur LA ESTRELLA,6.1218087,-75.6308752,12464
Carrera 50B Calle 90AA LA ESTRELLA,6.2846705,-75.5591575,12465
Calle 80 Sur Carrera 61 LA ESTRELLA,6.158204,-75.6435854,12466
Calle 100 Sur Carrera 49A LA ESTRELLA,6.1195579,-75.6329922,12485
Carrera 50 Calle 78 Sur LA ESTRELLA,6.156027,-75.6287578,12486
Calle 80 Carrera 63 LA ESTRELLA,6.1586293,-75.6450655,12487
Calle 100 Sur Carrera 45 LA ESTRELLA,6.1196508,-75.6247526,12488
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,12489
Calle 77AA Sur Carrera 59 LA ESTRELLA,6.1589801,-75.6415671,12490
Carrera 55 Calle 84 Sur LA ESTRELLA,6.150752,-75.6369044,12491
Carrera 50 Calle 90 LA ESTRELLA,6.1721663,-75.6089299,12492
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12495
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,12505
Carrera 50 Calle 83C Sur LA ESTRELLA,6.1504236,-75.6360396,12506
Carrera 50 Calle 92 LA ESTRELLA,6.1511449,-75.636623,12507
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12508
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12509
Calle 88 Carrera 52 LA ESTRELLA,6.1480317,-75.637358,12518
Calle 100 Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,12519
Calle 83A Carrera 63 LA ESTRELLA,6.1563604,-75.6460066,12525
Calle 77 Carrera 53 LA ESTRELLA,6.15992,-75.6322728,12526
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12527
Carrera 55 Calle 83B Sur LA ESTRELLA,6.1525715,-75.6363277,12528
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12529
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,12530
Calle 83B Sur Carrera 56B LA ESTRELLA,6.153734,-75.639526,12548
Calle 79 Sur Carrera 50 LA ESTRELLA,6.1539353,-75.6289665,12549
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12550
Calle 79 Sur Carrera 61 LA ESTRELLA,6.158956,-75.6433232,12551
Calle 91 Sur Carrera 55 LA ESTRELLA,6.1442671,-75.6373179,12552
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12592
Carrera 61 Calle 79 Sur LA ESTRELLA,6.158956,-75.6433232,12593
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,12594
Calle 80 Sur Carrera 63 LA ESTRELLA,6.1586293,-75.6450655,12595
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12596
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,12597
Carrera 62A Calle 77 Sur LA ESTRELLA,6.1599839,-75.6441499,12598
Calle 86 Sur Carrera 62 LA ESTRELLA,6.153588,-75.6464351,12599
Calle 77 Sur Carrera 57B LA ESTRELLA,6.1600381,-75.6401609,12600
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12601
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12602
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12603
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12632
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12635
Carrera 50 Calle 98A Sur LA ESTRELLA,6.1721663,-75.6089299,12926
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12927
Calle 80 Sur Carrera 54 LA ESTRELLA,6.153988,-75.6350659,12928
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,12930
Carrera 62A Calle 75AA LA ESTRELLA,6.1624034,-75.6442517,12932
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,12933
Calle 75AA Sur Carrera 60 LA ESTRELLA,6.1628923,-75.6402152,12934
Calle 82A Sur Carrera 56B LA ESTRELLA,6.154681,-75.6391325,12935
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,12937
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,12938
Calle 77 Sur Carrera 53 LA ESTRELLA,6.15992,-75.6322728,12940
Carrera 62A Calle 75AA Sur LA ESTRELLA,6.1624034,-75.6442517,12941
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,12943
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12945
Carrera 52D Calle 77 Sur LA ESTRELLA,6.158955,-75.6292297,12947
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,12948
Calle 77 Sur Carrera 57B LA ESTRELLA,6.1600381,-75.6401609,12949
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12951
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12953
Calle 76 Sur Carrera 54B LA ESTRELLA,6.1611014,-75.6372516,12954
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,12955
Calle 77 Sur Carrera 56D LA ESTRELLA,6.1600851,-75.6389193,12956
Carrera 57B Calle 77 Sur LA ESTRELLA,6.1600381,-75.6401609,12957
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12958
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12959
Calle 97B Sur Carrera 50 LA ESTRELLA,6.1317917,-75.6334631,12960
Calle 79 Sur Carrera 60 LA ESTRELLA,6.1588296,-75.6428529,12961
Carrera 56D Calle 76 Sur LA ESTRELLA,6.1614479,-75.6387596,12962
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,12963
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,12964
Calle 80 Sur Carrera 55 LA ESTRELLA,6.1543856,-75.6363237,12965
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12966
Carrera 50 Calle 95A LA ESTRELLA,6.1361262,-75.6344082,12984
Calle 95 Sur Carrera 51 LA ESTRELLA,6.13702,-75.6383099,12985
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,12986
Calle 71 Sur Carrera 68 LA ESTRELLA,6.1669252,-75.6473037,12987
Calle 83 Carrera 56B LA ESTRELLA,6.1539421,-75.639184,12990
Calle 79 Sur Carrera 49 LA ESTRELLA,6.1535794,-75.6285972,12991
Carrera 54 Calle 80 Sur LA ESTRELLA,6.153988,-75.6350659,12992
Calle 95 Sur Carrera 51 LA ESTRELLA,6.13702,-75.6383099,12993
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12994
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12995
Carrera 63 Calle 80 Sur LA ESTRELLA,6.1586293,-75.6450655,12996
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,13003
Calle 79 Sur Carrera 52 LA ESTRELLA,6.1560819,-75.6306278,13021
Calle 80 Sur Carrera 55 LA ESTRELLA,6.1543856,-75.6363237,13022
Calle 77 Sur Carrera 49 LA ESTRELLA,6.1572844,-75.6269373,13023
Carrera 48B Calle 99 Sur LA ESTRELLA,6.1218087,-75.6308752,13024
Calle 77 Sur Carrera 52D LA ESTRELLA,6.158955,-75.6292297,13025
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,13026
Calle 75B Sur Carrera 56 LA ESTRELLA,6.1617178,-75.6377945,13027
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,13028
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12704
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12705
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,12707
Carrera 62 Calle 82 Sur LA ESTRELLA,6.1568455,-75.6449082,12734
Carrera 50 Calle 97C Sur LA ESTRELLA,6.1180208,-75.6344178,12815
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12816
Calle 80 Sur Carrera 60 LA ESTRELLA,6.1580754,-75.6435169,12817
Calle 75 Carrera 66 LA ESTRELLA,6.1651475,-75.6328584,12818
Calle 80 Sur Carrera 52 LA ESTRELLA,6.1531833,-75.634519,12819
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,12821
Carrera 60 Calle 91 Sur LA ESTRELLA,6.1400722,-75.6448873,12822
Carrera 54 Calle 75 Sur LA ESTRELLA,6.1629835,-75.6354762,12824
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12825
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,12826
Calle 100 Sur Carrera 47 LA ESTRELLA,6.1198157,-75.6306114,12827
Carrera 54 Calle 79C Sur LA ESTRELLA,6.1545252,-75.6346593,12828
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,12829
Carrera 52 Calle 88 Sur LA ESTRELLA,6.1480317,-75.637358,12831
Carrera 62A Calle 75 Sur LA ESTRELLA,6.1631696,-75.6440751,12832
Calle 78 Sur Carrera 50 LA ESTRELLA,6.156027,-75.6287578,12833
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,12864
Calle 84 Sur Carrera 65B LA ESTRELLA,6.1512891,-75.6378821,12866
Calle 82 Sur Carrera 60 LA ESTRELLA,6.1563292,-75.6433622,12867
Calle 82A Sur Carrera 55 LA ESTRELLA,6.1541718,-75.6383629,12868
Carrera 48 Calle 100C Sur LA ESTRELLA,6.1178947,-75.6320708,12869
Calle 82 Sur Carrera 56C LA ESTRELLA,6.1552653,-75.6400227,12870
Calle 100B Sur Carrera 48BB LA ESTRELLA,6.11868,-75.6307776,12871
Calle 73 Sur Carrera 65 LA ESTRELLA,6.166178,-75.6522561,12891
Calle 82A Sur Carrera 55 LA ESTRELLA,6.1541718,-75.6383629,12892
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12893
Carrera 61 Calle 79 Sur LA ESTRELLA,6.158956,-75.6433232,12915
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,12916
Calle 100 Sur Carrera 52A LA ESTRELLA,6.1189013,-75.6369321,12917
Carrera 65B Calle 87 Sur LA ESTRELLA,6.15348,-75.6493469,12918
Carrera 63 Calle 73 Sur LA ESTRELLA,6.1656415,-75.6441065,12919
Carrera 57 Calle 75AA Sur LA ESTRELLA,6.1627622,-75.6393071,12920
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,12923
Carrera 54 Calle 79AA Sur LA ESTRELLA,6.1560767,-75.634238,12929
Carrera 50 Calle 100D Sur LA ESTRELLA,6.117579,-75.6324342,12931
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,12983
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12988
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12989
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,13004
Carrera 45 Calle 100 Sur LA ESTRELLA,6.1196508,-75.6247526,13005
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,13006
Calle 100B Sur Carrera 48CC LA ESTRELLA,6.1186579,-75.6314722,13007
Calle 77 Sur Carrera 52 LA ESTRELLA,6.1584484,-75.6290211,13008
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,13009
Carrera 55 Calle 96 Sur LA ESTRELLA,6.1338119,-75.6368833,13010
Carrera 50 Calle 95 Sur LA ESTRELLA,6.1366177,-75.6342835,13011
Carrera 54 Calle 80 Sur LA ESTRELLA,6.153988,-75.6350659,13012
Calle 96 Sur Carrera 55 LA ESTRELLA,6.1345731,-75.6348827,13013
Calle 95A Sur Carrera 56 LA ESTRELLA,6.1362081,-75.6346977,12682
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,12683
Calle 77 Sur Carrera 59 LA ESTRELLA,6.1596727,-75.6413438,12684
Calle 100B Sur Carrera 50 LA ESTRELLA,6.1187752,-75.6344243,12685
Carrera 50 Calle 96A Sur LA ESTRELLA,6.1441505,-75.6334228,12693
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,12696
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,12697
Calle 77 Sur Carrera 52 LA ESTRELLA,6.1584484,-75.6290211,12699
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,12701
Calle 76 Sur Carrera 54B LA ESTRELLA,6.1611014,-75.6372516,12703
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12706
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12708
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,12709
Calle 100 Sur Carrera 48C LA ESTRELLA,6.1196971,-75.6315951,12710
Calle 95 Sur Carrera 56 LA ESTRELLA,6.1379795,-75.6406863,12713
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,12715
Calle 74 Sur Carrera 66 LA ESTRELLA,6.1645847,-75.6433602,12717
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12719
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,12721
Carrera 48 Calle 97 Sur LA ESTRELLA,6.1168976,-75.6303266,12723
Carrera 48 Calle 100B Sur LA ESTRELLA,6.1186355,-75.6288128,12725
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12729
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12730
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12731
Carrera 60 Calle 76 Sur LA ESTRELLA,6.1609017,-75.6425509,12761
Calle 82 Sur Carrera 60 LA ESTRELLA,6.1563292,-75.6433622,12762
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,12768
Carrera 53 Calle 77 Sur LA ESTRELLA,6.15992,-75.6322728,12783
Carrera 50 Calle 59B Sur LA ESTRELLA,6.1175741,-75.6350794,12786
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,12788
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,12796
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,12799
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12800
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,12802
Calle 84 Sur Carrera 55 LA ESTRELLA,6.150752,-75.6369044,12834
Calle 100 Sur Carrera 46 LA ESTRELLA,6.1198157,-75.6306114,12835
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,12836
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,12837
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,12838
Calle 91 Sur Carrera 54 LA ESTRELLA,6.1428184,-75.6416174,12839
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,12840
Carrera 50 Calle 92 Sur LA ESTRELLA,6.1511449,-75.636623,12841
Carrera 48D Calle 100D Sur LA ESTRELLA,6.118222,-75.6325826,12842
Calle 82 Sur Carrera 57 LA ESTRELLA,6.1553376,-75.6405452,12843
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12844
Carrera 57 Calle 75AA Sur LA ESTRELLA,6.1627622,-75.6393071,12848
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12849
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12850
Carrera 60 Calle 87 Sur LA ESTRELLA,6.1522108,-75.645095,12851
Carrera 63B Calle 73 Sur LA ESTRELLA,6.1654553,-75.646685,12852
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,12853
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,12854
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12636
Calle 77 Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,12637
Calle 100 Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,12711
Calle 88 Sur Carrera 52 LA ESTRELLA,6.1480317,-75.637358,12712
Calle 100B Carrera 48D LA ESTRELLA,6.118945,-75.6321444,12714
Calle 77 Sur Carrera 50 LA ESTRELLA,6.1572844,-75.6269373,12716
Carrera 54 Calle 75AA Sur LA ESTRELLA,6.1629835,-75.6354762,12718
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,12720
Carrera 55 Calle 83C Sur LA ESTRELLA,6.1515629,-75.6366658,12722
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,12724
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,12726
Carrera 57 Calle 77 Sur LA ESTRELLA,6.1600369,-75.6395242,12727
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,12728
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12738
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,12739
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12740
Carrera 50 Calle 78 Sur LA ESTRELLA,6.156027,-75.6287578,12741
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,12742
Calle 81 Sur Carrera 65 LA ESTRELLA,6.1584728,-75.6467108,12743
Calle 101 Sur Carrera 48AA LA ESTRELLA,6.1155647,-75.6314848,12745
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,12744
